question=['chicago' 'illinois' 'houston' 'texas'], predicted=iowa
question=['plano' 'texas' 'tacoma' 'washington'], predicted=seattle
question=['plano' 'texas' 'fontana' 'california'], predicted=kansas
question=['plano' 'texas' 'akron' 'ohio'], predicted=arkansas
question=['plano' 'texas' 'tallahassee' 'florida'], predicted=arkansas
question=['plano' 'texas' 'worcester' 'massachusetts'], predicted=kansas
question=['plano' 'texas' 'jacksonville' 'florida'], predicted=alabama
question=['plano' 'texas' 'indianapolis' 'indiana'], predicted=tennessee
question=['plano' 'texas' 'detroit' 'michigan'], predicted=minnesota
question=['plano' 'texas' 'boston' 'massachusetts'], predicted=chicago
question=['plano' 'texas' 'seattle' 'washington'], predicted=california
question=['henderson' 'nevada' 'orlando' 'florida'], predicted=las
question=['henderson' 'nevada' 'laredo' 'texas'], predicted=las
question=['henderson' 'nevada' 'chandler' 'arizona'], predicted=monica
question=['henderson' 'nevada' 'madison' 'wisconsin'], predicted=nebraska
question=['henderson' 'nevada' 'lubbock' 'texas'], predicted=nebraska
question=['henderson' 'nevada' 'garland' 'texas'], predicted=vegas
question=['henderson' 'nevada' 'glendale' 'arizona'], predicted=california
question=['henderson' 'nevada' 'scottsdale' 'arizona'], predicted=vegas
question=['henderson' 'nevada' 'irving' 'texas'], predicted=nebraska
question=['henderson' 'nevada' 'fremont' 'california'], predicted=las
question=['henderson' 'nevada' 'spokane' 'washington'], predicted=oregon
question=['henderson' 'nevada' 'modesto' 'california'], predicted=las
question=['henderson' 'nevada' 'shreveport' 'louisiana'], predicted=las
question=['henderson' 'nevada' 'tacoma' 'washington'], predicted=seattle
question=['henderson' 'nevada' 'fontana' 'california'], predicted=vegas
question=['henderson' 'nevada' 'amarillo' 'texas'], predicted=cerro
question=['henderson' 'nevada' 'huntsville' 'alabama'], predicted=idaho
question=['henderson' 'nevada' 'worcester' 'massachusetts'], predicted=nebraska
question=['henderson' 'nevada' 'houston' 'texas'], predicted=vegas
question=['henderson' 'nevada' 'philadelphia' 'pennsylvania'], predicted=vegas
question=['henderson' 'nevada' 'phoenix' 'arizona'], predicted=vegas
question=['henderson' 'nevada' 'dallas' 'texas'], predicted=vegas
question=['henderson' 'nevada' 'indianapolis' 'indiana'], predicted=vegas
question=['henderson' 'nevada' 'austin' 'texas'], predicted=las
question=['henderson' 'nevada' 'memphis' 'tennessee'], predicted=vegas
question=['henderson' 'nevada' 'boston' 'massachusetts'], predicted=vegas
question=['henderson' 'nevada' 'seattle' 'washington'], predicted=vegas
question=['orlando' 'florida' 'laredo' 'texas'], predicted=louisiana
question=['orlando' 'florida' 'chandler' 'arizona'], predicted=rachel
question=['orlando' 'florida' 'garland' 'texas'], predicted=kentucky
question=['orlando' 'florida' 'glendale' 'arizona'], predicted=california
question=['orlando' 'florida' 'reno' 'nevada'], predicted=louisiana
question=['orlando' 'florida' 'irving' 'texas'], predicted=iowa
question=['orlando' 'florida' 'spokane' 'washington'], predicted=iowa
question=['orlando' 'florida' 'tacoma' 'washington'], predicted=arkansas
question=['orlando' 'florida' 'fontana' 'california'], predicted=rolla
question=['orlando' 'florida' 'akron' 'ohio'], predicted=arkansas
question=['orlando' 'florida' 'amarillo' 'texas'], predicted=barreled
question=['orlando' 'florida' 'worcester' 'massachusetts'], predicted=carolina
question=['orlando' 'florida' 'indianapolis' 'indiana'], predicted=iowa
question=['orlando' 'florida' 'austin' 'texas'], predicted=iowa
question=['orlando' 'florida' 'seattle' 'washington'], predicted=california
question=['laredo' 'texas' 'chandler' 'arizona'], predicted=philadelphia
question=['laredo' 'texas' 'madison' 'wisconsin'], predicted=tennessee
question=['laredo' 'texas' 'glendale' 'arizona'], predicted=california
question=['laredo' 'texas' 'reno' 'nevada'], predicted=tennessee
question=['laredo' 'texas' 'spokane' 'washington'], predicted=pennsylvania
question=['laredo' 'texas' 'shreveport' 'louisiana'], predicted=tennessee
question=['laredo' 'texas' 'tacoma' 'washington'], predicted=pennsylvania
question=['laredo' 'texas' 'fontana' 'california'], predicted=pennsylvania
question=['laredo' 'texas' 'tallahassee' 'florida'], predicted=arkansas
question=['laredo' 'texas' 'worcester' 'massachusetts'], predicted=pennsylvania
question=['laredo' 'texas' 'jacksonville' 'florida'], predicted=tennessee
question=['laredo' 'texas' 'indianapolis' 'indiana'], predicted=tennessee
question=['laredo' 'texas' 'detroit' 'michigan'], predicted=ohio
question=['laredo' 'texas' 'seattle' 'washington'], predicted=pennsylvania
question=['laredo' 'texas' 'baltimore' 'maryland'], predicted=ohio
question=['laredo' 'texas' 'louisville' 'kentucky'], predicted=tennessee
question=['chandler' 'arizona' 'madison' 'wisconsin'], predicted=arkansas
question=['chandler' 'arizona' 'garland' 'texas'], predicted=arkansas
question=['chandler' 'arizona' 'reno' 'nevada'], predicted=florida
question=['chandler' 'arizona' 'irving' 'texas'], predicted=arkansas
question=['chandler' 'arizona' 'spokane' 'washington'], predicted=arkansas
question=['chandler' 'arizona' 'modesto' 'california'], predicted=texas
question=['chandler' 'arizona' 'shreveport' 'louisiana'], predicted=arkansas
question=['chandler' 'arizona' 'tacoma' 'washington'], predicted=texas
question=['chandler' 'arizona' 'fontana' 'california'], predicted=texas
question=['chandler' 'arizona' 'akron' 'ohio'], predicted=arkansas
question=['chandler' 'arizona' 'worcester' 'massachusetts'], predicted=texas
question=['chandler' 'arizona' 'philadelphia' 'pennsylvania'], predicted=texas
question=['chandler' 'arizona' 'indianapolis' 'indiana'], predicted=arkansas
question=['chandler' 'arizona' 'detroit' 'michigan'], predicted=minnesota
question=['chandler' 'arizona' 'memphis' 'tennessee'], predicted=arkansas
question=['chandler' 'arizona' 'boston' 'massachusetts'], predicted=illinois
question=['chandler' 'arizona' 'seattle' 'washington'], predicted=minnesota
question=['chandler' 'arizona' 'nashville' 'tennessee'], predicted=arkansas
question=['chandler' 'arizona' 'milwaukee' 'wisconsin'], predicted=minnesota
question=['madison' 'wisconsin' 'lubbock' 'texas'], predicted=alabama
question=['madison' 'wisconsin' 'garland' 'texas'], predicted=judy
question=['madison' 'wisconsin' 'glendale' 'arizona'], predicted=milwaukee
question=['madison' 'wisconsin' 'reno' 'nevada'], predicted=michigan
question=['madison' 'wisconsin' 'scottsdale' 'arizona'], predicted=lenape
question=['madison' 'wisconsin' 'irving' 'texas'], predicted=virginia
question=['madison' 'wisconsin' 'fremont' 'california'], predicted=alberta
question=['madison' 'wisconsin' 'spokane' 'washington'], predicted=midwest
question=['madison' 'wisconsin' 'shreveport' 'louisiana'], predicted=safl
question=['madison' 'wisconsin' 'tacoma' 'washington'], predicted=seattle
question=['madison' 'wisconsin' 'fontana' 'california'], predicted=travertine
question=['madison' 'wisconsin' 'akron' 'ohio'], predicted=michigan
question=['madison' 'wisconsin' 'amarillo' 'texas'], predicted=alberta
question=['madison' 'wisconsin' 'glendale' 'california'], predicted=milwaukee
question=['madison' 'wisconsin' 'tallahassee' 'florida'], predicted=michigan
question=['madison' 'wisconsin' 'worcester' 'massachusetts'], predicted=county
question=['madison' 'wisconsin' 'houston' 'texas'], predicted=michigan
question=['madison' 'wisconsin' 'jacksonville' 'florida'], predicted=milwaukee
question=['madison' 'wisconsin' 'indianapolis' 'indiana'], predicted=minnesota
question=['madison' 'wisconsin' 'austin' 'texas'], predicted=minnesota
question=['madison' 'wisconsin' 'memphis' 'tennessee'], predicted=arkansas
question=['madison' 'wisconsin' 'seattle' 'washington'], predicted=minnesota
question=['madison' 'wisconsin' 'louisville' 'kentucky'], predicted=illinois
question=['madison' 'wisconsin' 'portland' 'oregon'], predicted=minnesota
question=['lubbock' 'texas' 'glendale' 'arizona'], predicted=california
question=['lubbock' 'texas' 'reno' 'nevada'], predicted=florida
question=['lubbock' 'texas' 'scottsdale' 'arizona'], predicted=dallas
question=['lubbock' 'texas' 'fremont' 'california'], predicted=dallas
question=['lubbock' 'texas' 'spokane' 'washington'], predicted=dallas
question=['lubbock' 'texas' 'modesto' 'california'], predicted=dallas
question=['lubbock' 'texas' 'tacoma' 'washington'], predicted=portland
question=['lubbock' 'texas' 'fontana' 'california'], predicted=dallas
question=['lubbock' 'texas' 'huntsville' 'alabama'], predicted=florida
question=['lubbock' 'texas' 'worcester' 'massachusetts'], predicted=georgia
question=['lubbock' 'texas' 'indianapolis' 'indiana'], predicted=dallas
question=['lubbock' 'texas' 'detroit' 'michigan'], predicted=dallas
question=['lubbock' 'texas' 'memphis' 'tennessee'], predicted=dallas
question=['lubbock' 'texas' 'boston' 'massachusetts'], predicted=chicago
question=['lubbock' 'texas' 'denver' 'colorado'], predicted=dallas
question=['lubbock' 'texas' 'baltimore' 'maryland'], predicted=houston
question=['lubbock' 'texas' 'louisville' 'kentucky'], predicted=dallas
question=['lubbock' 'texas' 'tucson' 'arizona'], predicted=florida
question=['garland' 'texas' 'glendale' 'arizona'], predicted=california
question=['garland' 'texas' 'reno' 'nevada'], predicted=florida
question=['garland' 'texas' 'scottsdale' 'arizona'], predicted=houston
question=['garland' 'texas' 'fremont' 'california'], predicted=houston
question=['garland' 'texas' 'shreveport' 'louisiana'], predicted=houston
question=['garland' 'texas' 'fontana' 'california'], predicted=dallas
question=['garland' 'texas' 'akron' 'ohio'], predicted=arkansas
question=['garland' 'texas' 'worcester' 'massachusetts'], predicted=carolina
question=['garland' 'texas' 'indianapolis' 'indiana'], predicted=dallas
question=['garland' 'texas' 'detroit' 'michigan'], predicted=houston
question=['garland' 'texas' 'memphis' 'tennessee'], predicted=arkansas
question=['garland' 'texas' 'boston' 'massachusetts'], predicted=washington
question=['garland' 'texas' 'denver' 'colorado'], predicted=houston
question=['garland' 'texas' 'baltimore' 'maryland'], predicted=houston
question=['garland' 'texas' 'louisville' 'kentucky'], predicted=dallas
question=['glendale' 'arizona' 'reno' 'nevada'], predicted=florida
question=['glendale' 'arizona' 'irving' 'texas'], predicted=washington
question=['glendale' 'arizona' 'fremont' 'california'], predicted=idaho
question=['glendale' 'arizona' 'irvine' 'california'], predicted=florida
question=['glendale' 'arizona' 'spokane' 'washington'], predicted=minnesota
question=['glendale' 'arizona' 'modesto' 'california'], predicted=texas
question=['glendale' 'arizona' 'tacoma' 'washington'], predicted=seattle
question=['glendale' 'arizona' 'fontana' 'california'], predicted=florida
question=['glendale' 'arizona' 'amarillo' 'texas'], predicted=hawaii
question=['glendale' 'arizona' 'worcester' 'massachusetts'], predicted=hampshire
question=['glendale' 'arizona' 'indianapolis' 'indiana'], predicted=minnesota
question=['glendale' 'arizona' 'detroit' 'michigan'], predicted=minnesota
question=['glendale' 'arizona' 'memphis' 'tennessee'], predicted=arkansas
question=['glendale' 'arizona' 'seattle' 'washington'], predicted=minnesota
question=['glendale' 'arizona' 'milwaukee' 'wisconsin'], predicted=minnesota
question=['glendale' 'arizona' 'portland' 'oregon'], predicted=minnesota
question=['glendale' 'arizona' 'fresno' 'california'], predicted=florida
question=['glendale' 'arizona' 'sacramento' 'california'], predicted=florida
question=['reno' 'nevada' 'irving' 'texas'], predicted=dakota
question=['reno' 'nevada' 'fremont' 'california'], predicted=idaho
question=['reno' 'nevada' 'spokane' 'washington'], predicted=arizona
question=['reno' 'nevada' 'modesto' 'california'], predicted=mountains
question=['reno' 'nevada' 'shreveport' 'louisiana'], predicted=idaho
question=['reno' 'nevada' 'tacoma' 'washington'], predicted=oregon
question=['reno' 'nevada' 'fontana' 'california'], predicted=torino
question=['reno' 'nevada' 'amarillo' 'texas'], predicted=cerro
question=['reno' 'nevada' 'tallahassee' 'florida'], predicted=arizona
question=['reno' 'nevada' 'huntsville' 'alabama'], predicted=idaho
question=['reno' 'nevada' 'worcester' 'massachusetts'], predicted=gloucestershire
question=['reno' 'nevada' 'jacksonville' 'florida'], predicted=arizona
question=['reno' 'nevada' 'indianapolis' 'indiana'], predicted=oregon
question=['reno' 'nevada' 'austin' 'texas'], predicted=oregon
question=['reno' 'nevada' 'seattle' 'washington'], predicted=oregon
question=['reno' 'nevada' 'louisville' 'kentucky'], predicted=missouri
question=['reno' 'nevada' 'milwaukee' 'wisconsin'], predicted=braves
question=['reno' 'nevada' 'mesa' 'arizona'], predicted=sierra
question=['scottsdale' 'arizona' 'irving' 'texas'], predicted=hoover
question=['scottsdale' 'arizona' 'spokane' 'washington'], predicted=minnesota
question=['scottsdale' 'arizona' 'tacoma' 'washington'], predicted=minnesota
question=['scottsdale' 'arizona' 'fontana' 'california'], predicted=colorado
question=['scottsdale' 'arizona' 'amarillo' 'texas'], predicted=mexico
question=['scottsdale' 'arizona' 'worcester' 'massachusetts'], predicted=connecticut
question=['scottsdale' 'arizona' 'houston' 'texas'], predicted=minnesota
question=['scottsdale' 'arizona' 'indianapolis' 'indiana'], predicted=minnesota
question=['scottsdale' 'arizona' 'austin' 'texas'], predicted=minnesota
question=['scottsdale' 'arizona' 'detroit' 'michigan'], predicted=minnesota
question=['scottsdale' 'arizona' 'boston' 'massachusetts'], predicted=illinois
question=['scottsdale' 'arizona' 'seattle' 'washington'], predicted=minnesota
question=['scottsdale' 'arizona' 'baltimore' 'maryland'], predicted=minnesota
question=['scottsdale' 'arizona' 'milwaukee' 'wisconsin'], predicted=minnesota
question=['scottsdale' 'arizona' 'portland' 'oregon'], predicted=minnesota
question=['scottsdale' 'arizona' 'atlanta' 'georgia'], predicted=colorado
question=['irving' 'texas' 'spokane' 'washington'], predicted=arkansas
question=['irving' 'texas' 'tacoma' 'washington'], predicted=san
question=['irving' 'texas' 'fontana' 'california'], predicted=florida
question=['irving' 'texas' 'akron' 'ohio'], predicted=arkansas
question=['irving' 'texas' 'worcester' 'massachusetts'], predicted=carolina
question=['irving' 'texas' 'indianapolis' 'indiana'], predicted=houston
question=['irving' 'texas' 'memphis' 'tennessee'], predicted=arkansas
question=['irving' 'texas' 'boston' 'massachusetts'], predicted=chicago
question=['irving' 'texas' 'seattle' 'washington'], predicted=california
question=['irving' 'texas' 'mesa' 'arizona'], predicted=california
question=['irving' 'texas' 'atlanta' 'georgia'], predicted=houston
question=['irving' 'texas' 'omaha' 'nebraska'], predicted=kansas
question=['fremont' 'california' 'spokane' 'washington'], predicted=arizona
question=['fremont' 'california' 'shreveport' 'louisiana'], predicted=illinois
question=['fremont' 'california' 'tacoma' 'washington'], predicted=san
question=['fremont' 'california' 'worcester' 'massachusetts'], predicted=illinois
question=['fremont' 'california' 'indianapolis' 'indiana'], predicted=chicago
question=['fremont' 'california' 'detroit' 'michigan'], predicted=chicago
question=['fremont' 'california' 'boston' 'massachusetts'], predicted=chicago
question=['fremont' 'california' 'seattle' 'washington'], predicted=angeles
question=['fremont' 'california' 'baltimore' 'maryland'], predicted=chicago
question=['fremont' 'california' 'louisville' 'kentucky'], predicted=chicago
question=['fremont' 'california' 'milwaukee' 'wisconsin'], predicted=chicago
question=['fremont' 'california' 'mesa' 'arizona'], predicted=los
question=['fremont' 'california' 'atlanta' 'georgia'], predicted=chicago
question=['fremont' 'california' 'omaha' 'nebraska'], predicted=angeles
question=['irvine' 'california' 'spokane' 'washington'], predicted=oregon
question=['irvine' 'california' 'shreveport' 'louisiana'], predicted=orleans
question=['irvine' 'california' 'tacoma' 'washington'], predicted=san
question=['irvine' 'california' 'akron' 'ohio'], predicted=arkansas
question=['irvine' 'california' 'huntsville' 'alabama'], predicted=alaska
question=['irvine' 'california' 'indianapolis' 'indiana'], predicted=illinois
question=['irvine' 'california' 'memphis' 'tennessee'], predicted=arkansas
question=['irvine' 'california' 'boston' 'massachusetts'], predicted=chicago
question=['irvine' 'california' 'seattle' 'washington'], predicted=angeles
question=['irvine' 'california' 'louisville' 'kentucky'], predicted=illinois
question=['irvine' 'california' 'milwaukee' 'wisconsin'], predicted=chicago
question=['irvine' 'california' 'tucson' 'arizona'], predicted=colorado
question=['irvine' 'california' 'mesa' 'arizona'], predicted=los
question=['irvine' 'california' 'atlanta' 'georgia'], predicted=houston
question=['spokane' 'washington' 'modesto' 'california'], predicted=virginia
question=['spokane' 'washington' 'shreveport' 'louisiana'], predicted=safl
question=['spokane' 'washington' 'fontana' 'california'], predicted=paris
question=['spokane' 'washington' 'amarillo' 'texas'], predicted=tehran
question=['spokane' 'washington' 'tallahassee' 'florida'], predicted=county
question=['spokane' 'washington' 'worcester' 'massachusetts'], predicted=lincoln
question=['spokane' 'washington' 'houston' 'texas'], predicted=atlanta
question=['spokane' 'washington' 'phoenix' 'arizona'], predicted=dc
question=['spokane' 'washington' 'jacksonville' 'florida'], predicted=baltimore
question=['spokane' 'washington' 'indianapolis' 'indiana'], predicted=baltimore
question=['spokane' 'washington' 'austin' 'texas'], predicted=lincoln
question=['spokane' 'washington' 'detroit' 'michigan'], predicted=lansing
question=['spokane' 'washington' 'denver' 'colorado'], predicted=kentucky
question=['spokane' 'washington' 'portland' 'oregon'], predicted=virginia
question=['spokane' 'washington' 'tucson' 'arizona'], predicted=virginia
question=['spokane' 'washington' 'fresno' 'california'], predicted=county
question=['spokane' 'washington' 'sacramento' 'california'], predicted=virginia
question=['spokane' 'washington' 'mesa' 'arizona'], predicted=dc
question=['spokane' 'washington' 'miami' 'florida'], predicted=baltimore
question=['spokane' 'washington' 'tulsa' 'oklahoma'], predicted=dc
question=['spokane' 'washington' 'oakland' 'california'], predicted=baltimore
question=['modesto' 'california' 'tacoma' 'washington'], predicted=angeles
question=['modesto' 'california' 'akron' 'ohio'], predicted=angeles
question=['modesto' 'california' 'amarillo' 'texas'], predicted=angeles
question=['modesto' 'california' 'huntsville' 'alabama'], predicted=angeles
question=['modesto' 'california' 'worcester' 'massachusetts'], predicted=angeles
question=['modesto' 'california' 'houston' 'texas'], predicted=angeles
question=['modesto' 'california' 'philadelphia' 'pennsylvania'], predicted=angeles
question=['modesto' 'california' 'dallas' 'texas'], predicted=angeles
question=['modesto' 'california' 'jacksonville' 'florida'], predicted=miami
question=['modesto' 'california' 'indianapolis' 'indiana'], predicted=chicago
question=['modesto' 'california' 'austin' 'texas'], predicted=angeles
question=['modesto' 'california' 'detroit' 'michigan'], predicted=chicago
question=['modesto' 'california' 'boston' 'massachusetts'], predicted=chicago
question=['modesto' 'california' 'seattle' 'washington'], predicted=angeles
question=['modesto' 'california' 'denver' 'colorado'], predicted=angeles
question=['modesto' 'california' 'baltimore' 'maryland'], predicted=chicago
question=['modesto' 'california' 'louisville' 'kentucky'], predicted=chicago
question=['modesto' 'california' 'milwaukee' 'wisconsin'], predicted=chicago
question=['modesto' 'california' 'portland' 'oregon'], predicted=angeles
question=['modesto' 'california' 'tucson' 'arizona'], predicted=angeles
question=['modesto' 'california' 'mesa' 'arizona'], predicted=los
question=['modesto' 'california' 'atlanta' 'georgia'], predicted=angeles
question=['modesto' 'california' 'omaha' 'nebraska'], predicted=angeles
question=['modesto' 'california' 'miami' 'florida'], predicted=angeles
question=['modesto' 'california' 'tulsa' 'oklahoma'], predicted=angeles
question=['modesto' 'california' 'cleveland' 'ohio'], predicted=chicago
question=['shreveport' 'louisiana' 'tacoma' 'washington'], predicted=texas
question=['shreveport' 'louisiana' 'fontana' 'california'], predicted=italian
question=['shreveport' 'louisiana' 'akron' 'ohio'], predicted=arkansas
question=['shreveport' 'louisiana' 'amarillo' 'texas'], predicted=mexican
question=['shreveport' 'louisiana' 'huntsville' 'alabama'], predicted=alaska
question=['shreveport' 'louisiana' 'worcester' 'massachusetts'], predicted=plantation
question=['shreveport' 'louisiana' 'seattle' 'washington'], predicted=california
question=['shreveport' 'louisiana' 'mesa' 'arizona'], predicted=costa
question=['shreveport' 'louisiana' 'wichita' 'kansas'], predicted=california
question=['tacoma' 'washington' 'fontana' 'california'], predicted=torino
question=['tacoma' 'washington' 'akron' 'ohio'], predicted=virginia
question=['tacoma' 'washington' 'amarillo' 'texas'], predicted=eisenhower
question=['tacoma' 'washington' 'glendale' 'california'], predicted=illinois
question=['tacoma' 'washington' 'houston' 'texas'], predicted=illinois
question=['tacoma' 'washington' 'phoenix' 'arizona'], predicted=marines
question=['tacoma' 'washington' 'dallas' 'texas'], predicted=illinois
question=['tacoma' 'washington' 'jacksonville' 'florida'], predicted=jaguars
question=['tacoma' 'washington' 'indianapolis' 'indiana'], predicted=illinois
question=['tacoma' 'washington' 'austin' 'texas'], predicted=iowa
question=['tacoma' 'washington' 'detroit' 'michigan'], predicted=cleveland
question=['tacoma' 'washington' 'tucson' 'arizona'], predicted=virginia
question=['tacoma' 'washington' 'mesa' 'arizona'], predicted=dc
question=['tacoma' 'washington' 'arlington' 'texas'], predicted=virginia
question=['fontana' 'california' 'akron' 'ohio'], predicted=angeles
question=['fontana' 'california' 'amarillo' 'texas'], predicted=angeles
question=['fontana' 'california' 'worcester' 'massachusetts'], predicted=angeles
question=['fontana' 'california' 'houston' 'texas'], predicted=angeles
question=['fontana' 'california' 'philadelphia' 'pennsylvania'], predicted=angeles
question=['fontana' 'california' 'dallas' 'texas'], predicted=angeles
question=['fontana' 'california' 'jacksonville' 'florida'], predicted=angeles
question=['fontana' 'california' 'indianapolis' 'indiana'], predicted=angeles
question=['fontana' 'california' 'austin' 'texas'], predicted=oregon
question=['fontana' 'california' 'boston' 'massachusetts'], predicted=chicago
question=['fontana' 'california' 'seattle' 'washington'], predicted=angeles
question=['fontana' 'california' 'denver' 'colorado'], predicted=angeles
question=['fontana' 'california' 'baltimore' 'maryland'], predicted=angeles
question=['fontana' 'california' 'louisville' 'kentucky'], predicted=angeles
question=['fontana' 'california' 'milwaukee' 'wisconsin'], predicted=angeles
question=['fontana' 'california' 'tucson' 'arizona'], predicted=angeles
question=['fontana' 'california' 'mesa' 'arizona'], predicted=los
question=['fontana' 'california' 'atlanta' 'georgia'], predicted=angeles
question=['fontana' 'california' 'omaha' 'nebraska'], predicted=angeles
question=['fontana' 'california' 'miami' 'florida'], predicted=angeles
question=['fontana' 'california' 'tulsa' 'oklahoma'], predicted=angeles
question=['fontana' 'california' 'minneapolis' 'minnesota'], predicted=angeles
question=['fontana' 'california' 'wichita' 'kansas'], predicted=angeles
question=['fontana' 'california' 'arlington' 'texas'], predicted=angeles
question=['fontana' 'california' 'tampa' 'florida'], predicted=angeles
question=['akron' 'ohio' 'amarillo' 'texas'], predicted=cerro
question=['akron' 'ohio' 'glendale' 'california'], predicted=illinois
question=['akron' 'ohio' 'tallahassee' 'florida'], predicted=county
question=['akron' 'ohio' 'huntsville' 'alabama'], predicted=illinois
question=['akron' 'ohio' 'worcester' 'massachusetts'], predicted=lincoln
question=['akron' 'ohio' 'houston' 'texas'], predicted=cincinnati
question=['akron' 'ohio' 'dallas' 'texas'], predicted=illinois
question=['akron' 'ohio' 'jacksonville' 'florida'], predicted=minnesota
question=['akron' 'ohio' 'indianapolis' 'indiana'], predicted=illinois
question=['akron' 'ohio' 'austin' 'texas'], predicted=minnesota
question=['akron' 'ohio' 'boston' 'massachusetts'], predicted=illinois
question=['akron' 'ohio' 'seattle' 'washington'], predicted=minnesota
question=['akron' 'ohio' 'louisville' 'kentucky'], predicted=illinois
question=['akron' 'ohio' 'sacramento' 'california'], predicted=kansas
question=['akron' 'ohio' 'mesa' 'arizona'], predicted=illinois
question=['akron' 'ohio' 'atlanta' 'georgia'], predicted=illinois
question=['akron' 'ohio' 'miami' 'florida'], predicted=cincinnati
question=['akron' 'ohio' 'oakland' 'california'], predicted=minnesota
question=['akron' 'ohio' 'arlington' 'texas'], predicted=illinois
question=['akron' 'ohio' 'bakersfield' 'california'], predicted=oklahoma
question=['akron' 'ohio' 'tampa' 'florida'], predicted=minnesota
question=['akron' 'ohio' 'anaheim' 'california'], predicted=angeles
question=['amarillo' 'texas' 'huntsville' 'alabama'], predicted=florida
question=['amarillo' 'texas' 'indianapolis' 'indiana'], predicted=dallas
question=['amarillo' 'texas' 'baltimore' 'maryland'], predicted=kansas
question=['amarillo' 'texas' 'mesa' 'arizona'], predicted=california
question=['amarillo' 'texas' 'atlanta' 'georgia'], predicted=dallas
question=['amarillo' 'texas' 'omaha' 'nebraska'], predicted=kansas
question=['amarillo' 'texas' 'honolulu' 'hawaii'], predicted=dallas
question=['glendale' 'california' 'indianapolis' 'indiana'], predicted=kentucky
question=['glendale' 'california' 'tucson' 'arizona'], predicted=connecticut
question=['glendale' 'california' 'mesa' 'arizona'], predicted=jose
question=['glendale' 'california' 'tulsa' 'oklahoma'], predicted=texas
question=['glendale' 'california' 'wichita' 'kansas'], predicted=texas
question=['glendale' 'california' 'arlington' 'texas'], predicted=virginia
question=['glendale' 'california' 'pittsburgh' 'pennsylvania'], predicted=philadelphia
question=['tallahassee' 'florida' 'worcester' 'massachusetts'], predicted=carolina
question=['tallahassee' 'florida' 'indianapolis' 'indiana'], predicted=tennessee
question=['tallahassee' 'florida' 'tucson' 'arizona'], predicted=california
question=['tallahassee' 'florida' 'mesa' 'arizona'], predicted=project
question=['tallahassee' 'florida' 'tulsa' 'oklahoma'], predicted=wayne
question=['tallahassee' 'florida' 'wichita' 'kansas'], predicted=california
question=['tallahassee' 'florida' 'arlington' 'texas'], predicted=virginia
question=['tallahassee' 'florida' 'lexington' 'kentucky'], predicted=virginia
question=['huntsville' 'alabama' 'worcester' 'massachusetts'], predicted=georgia
question=['huntsville' 'alabama' 'jacksonville' 'florida'], predicted=miami
question=['huntsville' 'alabama' 'indianapolis' 'indiana'], predicted=ohio
question=['huntsville' 'alabama' 'austin' 'texas'], predicted=ohio
question=['huntsville' 'alabama' 'detroit' 'michigan'], predicted=cleveland
question=['huntsville' 'alabama' 'seattle' 'washington'], predicted=ohio
question=['huntsville' 'alabama' 'portland' 'oregon'], predicted=ohio
question=['huntsville' 'alabama' 'tucson' 'arizona'], predicted=colorado
question=['huntsville' 'alabama' 'fresno' 'california'], predicted=ohio
question=['huntsville' 'alabama' 'sacramento' 'california'], predicted=mississippi
question=['huntsville' 'alabama' 'mesa' 'arizona'], predicted=andrew
question=['huntsville' 'alabama' 'miami' 'florida'], predicted=cleveland
question=['huntsville' 'alabama' 'tulsa' 'oklahoma'], predicted=arkansas
question=['huntsville' 'alabama' 'oakland' 'california'], predicted=miami
question=['huntsville' 'alabama' 'wichita' 'kansas'], predicted=arkansas
question=['huntsville' 'alabama' 'arlington' 'texas'], predicted=tennessee
question=['huntsville' 'alabama' 'bakersfield' 'california'], predicted=tennessee
question=['huntsville' 'alabama' 'tampa' 'florida'], predicted=bay
question=['huntsville' 'alabama' 'anaheim' 'california'], predicted=ohio
question=['huntsville' 'alabama' 'lexington' 'kentucky'], predicted=tennessee
question=['huntsville' 'alabama' 'stockton' 'california'], predicted=mike
question=['worcester' 'massachusetts' 'chicago' 'illinois'], predicted=boston
question=['worcester' 'massachusetts' 'houston' 'texas'], predicted=boston
question=['worcester' 'massachusetts' 'philadelphia' 'pennsylvania'], predicted=boston
question=['worcester' 'massachusetts' 'phoenix' 'arizona'], predicted=boston
question=['worcester' 'massachusetts' 'dallas' 'texas'], predicted=boston
question=['worcester' 'massachusetts' 'indianapolis' 'indiana'], predicted=boston
question=['worcester' 'massachusetts' 'austin' 'texas'], predicted=boston
question=['worcester' 'massachusetts' 'detroit' 'michigan'], predicted=boston
question=['worcester' 'massachusetts' 'seattle' 'washington'], predicted=boston
question=['worcester' 'massachusetts' 'baltimore' 'maryland'], predicted=boston
question=['worcester' 'massachusetts' 'louisville' 'kentucky'], predicted=boston
question=['worcester' 'massachusetts' 'milwaukee' 'wisconsin'], predicted=boston
question=['worcester' 'massachusetts' 'portland' 'oregon'], predicted=boston
question=['worcester' 'massachusetts' 'tucson' 'arizona'], predicted=boston
question=['worcester' 'massachusetts' 'sacramento' 'california'], predicted=boston
question=['worcester' 'massachusetts' 'mesa' 'arizona'], predicted=boston
question=['worcester' 'massachusetts' 'atlanta' 'georgia'], predicted=boston
question=['worcester' 'massachusetts' 'omaha' 'nebraska'], predicted=boston
question=['worcester' 'massachusetts' 'miami' 'florida'], predicted=boston
