question=['accra' 'ghana' 'amman' 'jordan'], predicted=libya
question=['jakarta' 'indonesia' 'rabat' 'morocco'], predicted=meknes
question=['kabul' 'afghanistan' 'kathmandu' 'nepal'], predicted=thailand
question=['kabul' 'afghanistan' 'lilongwe' 'malawi'], predicted=basutoland
question=['kabul' 'afghanistan' 'lima' 'peru'], predicted=cuba
question=['kabul' 'afghanistan' 'london' 'england'], predicted=uk
question=['kabul' 'afghanistan' 'luanda' 'angola'], predicted=namibia
question=['kabul' 'afghanistan' 'manama' 'bahrain'], predicted=iran
question=['kabul' 'afghanistan' 'maputo' 'mozambique'], predicted=zambia
question=['kabul' 'afghanistan' 'muscat' 'oman'], predicted=azerbaijan
question=['kabul' 'afghanistan' 'nairobi' 'kenya'], predicted=namibia
question=['kabul' 'afghanistan' 'nassau' 'bahamas'], predicted=lithuania
question=['kabul' 'afghanistan' 'nicosia' 'cyprus'], predicted=azerbaijan
question=['kabul' 'afghanistan' 'nouakchott' 'mauritania'], predicted=iraq
question=['kabul' 'afghanistan' 'oslo' 'norway'], predicted=accords
question=['kabul' 'afghanistan' 'podgorica' 'montenegro'], predicted=serbia
question=['kabul' 'afghanistan' 'rabat' 'morocco'], predicted=algeria
question=['kathmandu' 'nepal' 'kiev' 'ukraine'], predicted=russia
question=['kathmandu' 'nepal' 'kingston' 'jamaica'], predicted=bangladesh
question=['kathmandu' 'nepal' 'libreville' 'gabon'], predicted=bangladesh
question=['kathmandu' 'nepal' 'lilongwe' 'malawi'], predicted=bangladesh
question=['kathmandu' 'nepal' 'lima' 'peru'], predicted=bangladesh
question=['kathmandu' 'nepal' 'ljubljana' 'slovenia'], predicted=novice
question=['kathmandu' 'nepal' 'london' 'england'], predicted=oxford
question=['kathmandu' 'nepal' 'lusaka' 'zambia'], predicted=sri
question=['kathmandu' 'nepal' 'managua' 'nicaragua'], predicted=zambian
question=['kathmandu' 'nepal' 'manama' 'bahrain'], predicted=bangladesh
question=['kathmandu' 'nepal' 'maputo' 'mozambique'], predicted=sri
question=['kathmandu' 'nepal' 'minsk' 'belarus'], predicted=azerbaijan
question=['kathmandu' 'nepal' 'mogadishu' 'somalia'], predicted=bangladesh
question=['kathmandu' 'nepal' 'montevideo' 'uruguay'], predicted=nauru
question=['kathmandu' 'nepal' 'muscat' 'oman'], predicted=malaysia
question=['kathmandu' 'nepal' 'nairobi' 'kenya'], predicted=malaysia
question=['kathmandu' 'nepal' 'nassau' 'bahamas'], predicted=bangladesh
question=['kathmandu' 'nepal' 'nicosia' 'cyprus'], predicted=bangladesh
question=['kathmandu' 'nepal' 'nouakchott' 'mauritania'], predicted=bangladesh
question=['kathmandu' 'nepal' 'ottawa' 'canada'], predicted=bangladesh
question=['kathmandu' 'nepal' 'podgorica' 'montenegro'], predicted=bangladesh
question=['kathmandu' 'nepal' 'rabat' 'morocco'], predicted=bangladesh
question=['kathmandu' 'nepal' 'rome' 'italy'], predicted=greece
question=['kathmandu' 'nepal' 'roseau' 'dominica'], predicted=plains
question=['khartoum' 'sudan' 'libreville' 'gabon'], predicted=nigeria
question=['khartoum' 'sudan' 'lilongwe' 'malawi'], predicted=mali
question=['khartoum' 'sudan' 'lima' 'peru'], predicted=nigeria
question=['khartoum' 'sudan' 'london' 'england'], predicted=manchester
question=['khartoum' 'sudan' 'luanda' 'angola'], predicted=nigeria
question=['khartoum' 'sudan' 'lusaka' 'zambia'], predicted=nigeria
question=['khartoum' 'sudan' 'manama' 'bahrain'], predicted=chad
question=['khartoum' 'sudan' 'maputo' 'mozambique'], predicted=swaziland
question=['khartoum' 'sudan' 'mogadishu' 'somalia'], predicted=guinea
question=['khartoum' 'sudan' 'montevideo' 'uruguay'], predicted=senegal
question=['khartoum' 'sudan' 'muscat' 'oman'], predicted=liberia
question=['khartoum' 'sudan' 'nassau' 'bahamas'], predicted=nigeria
question=['khartoum' 'sudan' 'nouakchott' 'mauritania'], predicted=nigeria
question=['khartoum' 'sudan' 'nuuk' 'greenland'], predicted=guinea
question=['khartoum' 'sudan' 'ottawa' 'canada'], predicted=nigeria
question=['khartoum' 'sudan' 'podgorica' 'montenegro'], predicted=serbia
question=['khartoum' 'sudan' 'rabat' 'morocco'], predicted=nigeria
question=['khartoum' 'sudan' 'roseau' 'dominica'], predicted=mali
question=['khartoum' 'sudan' 'santiago' 'chile'], predicted=cuba
question=['kiev' 'ukraine' 'libreville' 'gabon'], predicted=acquis
question=['kiev' 'ukraine' 'lima' 'peru'], predicted=venezuela
question=['kiev' 'ukraine' 'lisbon' 'portugal'], predicted=porto
question=['kiev' 'ukraine' 'london' 'england'], predicted=manchester
question=['kiev' 'ukraine' 'lusaka' 'zambia'], predicted=tanzania
question=['kiev' 'ukraine' 'managua' 'nicaragua'], predicted=venezuela
question=['kiev' 'ukraine' 'maputo' 'mozambique'], predicted=venezuela
question=['kiev' 'ukraine' 'monrovia' 'liberia'], predicted=syria
question=['kiev' 'ukraine' 'montevideo' 'uruguay'], predicted=venezuela
question=['kiev' 'ukraine' 'moscow' 'russia'], predicted=belarus
question=['kiev' 'ukraine' 'muscat' 'oman'], predicted=madeira
question=['kiev' 'ukraine' 'nassau' 'bahamas'], predicted=tobago
question=['kiev' 'ukraine' 'nicosia' 'cyprus'], predicted=bordering
question=['kiev' 'ukraine' 'nouakchott' 'mauritania'], predicted=paraguay
question=['kiev' 'ukraine' 'nuuk' 'greenland'], predicted=iceland
question=['kiev' 'ukraine' 'oslo' 'norway'], predicted=accords
question=['kiev' 'ukraine' 'ottawa' 'canada'], predicted=venezuela
question=['kiev' 'ukraine' 'rabat' 'morocco'], predicted=venezuela
question=['kiev' 'ukraine' 'rome' 'italy'], predicted=greece
question=['kiev' 'ukraine' 'roseau' 'dominica'], predicted=venezuela
question=['kiev' 'ukraine' 'santiago' 'chile'], predicted=venezuela
question=['kiev' 'ukraine' 'skopje' 'macedonia'], predicted=belarus
question=['kingston' 'jamaica' 'lilongwe' 'malawi'], predicted=basutoland
question=['kingston' 'jamaica' 'lima' 'peru'], predicted=cuba
question=['kingston' 'jamaica' 'london' 'england'], predicted=italy
question=['kingston' 'jamaica' 'lusaka' 'zambia'], predicted=liberia
question=['kingston' 'jamaica' 'managua' 'nicaragua'], predicted=salvador
question=['kingston' 'jamaica' 'maputo' 'mozambique'], predicted=angola
question=['kingston' 'jamaica' 'mogadishu' 'somalia'], predicted=eritrea
question=['kingston' 'jamaica' 'montevideo' 'uruguay'], predicted=ecuador
question=['kingston' 'jamaica' 'muscat' 'oman'], predicted=liberia
question=['kingston' 'jamaica' 'nicosia' 'cyprus'], predicted=limassol
question=['kingston' 'jamaica' 'nouakchott' 'mauritania'], predicted=eritrea
question=['kingston' 'jamaica' 'nuuk' 'greenland'], predicted=fiji
question=['kingston' 'jamaica' 'oslo' 'norway'], predicted=accords
question=['kingston' 'jamaica' 'ottawa' 'canada'], predicted=cuba
question=['kingston' 'jamaica' 'rabat' 'morocco'], predicted=ecuador
question=['kingston' 'jamaica' 'roseau' 'dominica'], predicted=grenada
question=['kingston' 'jamaica' 'santiago' 'chile'], predicted=ecuador
question=['libreville' 'gabon' 'lilongwe' 'malawi'], predicted=ghana
question=['libreville' 'gabon' 'lima' 'peru'], predicted=guinea
question=['libreville' 'gabon' 'lisbon' 'portugal'], predicted=ghana
question=['libreville' 'gabon' 'ljubljana' 'slovenia'], predicted=ghana
question=['libreville' 'gabon' 'london' 'england'], predicted=ghana
question=['libreville' 'gabon' 'luanda' 'angola'], predicted=guinea
question=['libreville' 'gabon' 'lusaka' 'zambia'], predicted=guinea
question=['libreville' 'gabon' 'madrid' 'spain'], predicted=ghana
question=['libreville' 'gabon' 'managua' 'nicaragua'], predicted=guatemala
question=['libreville' 'gabon' 'manama' 'bahrain'], predicted=chad
question=['libreville' 'gabon' 'maputo' 'mozambique'], predicted=chad
question=['libreville' 'gabon' 'minsk' 'belarus'], predicted=guinea
question=['libreville' 'gabon' 'mogadishu' 'somalia'], predicted=eritrea
question=['libreville' 'gabon' 'montevideo' 'uruguay'], predicted=guinea
question=['libreville' 'gabon' 'muscat' 'oman'], predicted=kuwait
question=['libreville' 'gabon' 'nassau' 'bahamas'], predicted=guinea
question=['libreville' 'gabon' 'nicosia' 'cyprus'], predicted=ghana
question=['libreville' 'gabon' 'nouakchott' 'mauritania'], predicted=eritrea
question=['libreville' 'gabon' 'oslo' 'norway'], predicted=libya
question=['libreville' 'gabon' 'ottawa' 'canada'], predicted=chad
question=['libreville' 'gabon' 'paris' 'france'], predicted=ghana
question=['libreville' 'gabon' 'podgorica' 'montenegro'], predicted=gambia
question=['libreville' 'gabon' 'rabat' 'morocco'], predicted=ghana
question=['libreville' 'gabon' 'rome' 'italy'], predicted=greece
question=['libreville' 'gabon' 'roseau' 'dominica'], predicted=grenada
question=['libreville' 'gabon' 'sofia' 'bulgaria'], predicted=ghana
question=['lilongwe' 'malawi' 'lima' 'peru'], predicted=bolivia
question=['lilongwe' 'malawi' 'lisbon' 'portugal'], predicted=morocco
question=['lilongwe' 'malawi' 'london' 'england'], predicted=manchester
question=['lilongwe' 'malawi' 'luanda' 'angola'], predicted=africa
question=['lilongwe' 'malawi' 'lusaka' 'zambia'], predicted=mozambique
question=['lilongwe' 'malawi' 'madrid' 'spain'], predicted=colombia
question=['lilongwe' 'malawi' 'managua' 'nicaragua'], predicted=colombia
question=['lilongwe' 'malawi' 'manama' 'bahrain'], predicted=chad
question=['lilongwe' 'malawi' 'maputo' 'mozambique'], predicted=mauritania
question=['lilongwe' 'malawi' 'mogadishu' 'somalia'], predicted=mauritania
question=['lilongwe' 'malawi' 'montevideo' 'uruguay'], predicted=colombia
question=['lilongwe' 'malawi' 'moscow' 'russia'], predicted=lithuania
question=['lilongwe' 'malawi' 'muscat' 'oman'], predicted=liberia
question=['lilongwe' 'malawi' 'nassau' 'bahamas'], predicted=lithuania
question=['lilongwe' 'malawi' 'oslo' 'norway'], predicted=malta
question=['lilongwe' 'malawi' 'ottawa' 'canada'], predicted=virginia
question=['lilongwe' 'malawi' 'quito' 'ecuador'], predicted=bolivia
question=['lilongwe' 'malawi' 'rome' 'italy'], predicted=constantinople
question=['lilongwe' 'malawi' 'roseau' 'dominica'], predicted=grenada
question=['lilongwe' 'malawi' 'santiago' 'chile'], predicted=colombia
question=['lilongwe' 'malawi' 'sofia' 'bulgaria'], predicted=croatia
question=['lilongwe' 'malawi' 'stockholm' 'sweden'], predicted=latvia
question=['lima' 'peru' 'luanda' 'angola'], predicted=nicaragua
question=['lima' 'peru' 'lusaka' 'zambia'], predicted=urng
question=['lima' 'peru' 'manama' 'bahrain'], predicted=nepal
question=['lima' 'peru' 'maputo' 'mozambique'], predicted=beira
question=['lima' 'peru' 'mogadishu' 'somalia'], predicted=boyac
question=['lima' 'peru' 'monrovia' 'liberia'], predicted=cuzco
question=['lima' 'peru' 'muscat' 'oman'], predicted=nepal
question=['lima' 'peru' 'nairobi' 'kenya'], predicted=namibia
question=['lima' 'peru' 'nassau' 'bahamas'], predicted=mexico
question=['lima' 'peru' 'nicosia' 'cyprus'], predicted=limassol
question=['lima' 'peru' 'nouakchott' 'mauritania'], predicted=bahia
question=['lima' 'peru' 'nuuk' 'greenland'], predicted=denmark
question=['lima' 'peru' 'ottawa' 'canada'], predicted=toronto
question=['lima' 'peru' 'podgorica' 'montenegro'], predicted=antalya
question=['lima' 'peru' 'rabat' 'morocco'], predicted=tangier
question=['lima' 'peru' 'roseau' 'dominica'], predicted=volcanic
question=['lima' 'peru' 'skopje' 'macedonia'], predicted=serbia
question=['lima' 'peru' 'suva' 'fiji'], predicted=nepal
question=['lisbon' 'portugal' 'luanda' 'angola'], predicted=nigeria
question=['lisbon' 'portugal' 'lusaka' 'zambia'], predicted=france
question=['lisbon' 'portugal' 'manama' 'bahrain'], predicted=ruled
question=['lisbon' 'portugal' 'maputo' 'mozambique'], predicted=zaire
question=['lisbon' 'portugal' 'minsk' 'belarus'], predicted=russia
question=['lisbon' 'portugal' 'mogadishu' 'somalia'], predicted=rwanda
question=['lisbon' 'portugal' 'monrovia' 'liberia'], predicted=netherlands
question=['lisbon' 'portugal' 'montevideo' 'uruguay'], predicted=romania
question=['lisbon' 'portugal' 'muscat' 'oman'], predicted=spain
question=['lisbon' 'portugal' 'nassau' 'bahamas'], predicted=netherlands
question=['lisbon' 'portugal' 'nicosia' 'cyprus'], predicted=netherlands
question=['lisbon' 'portugal' 'nouakchott' 'mauritania'], predicted=zaire
question=['lisbon' 'portugal' 'nuuk' 'greenland'], predicted=netherlands
question=['lisbon' 'portugal' 'podgorica' 'montenegro'], predicted=serbia
question=['lisbon' 'portugal' 'quito' 'ecuador'], predicted=sierra
question=['lisbon' 'portugal' 'rabat' 'morocco'], predicted=netherlands
question=['lisbon' 'portugal' 'roseau' 'dominica'], predicted=hurricanes
question=['lisbon' 'portugal' 'santiago' 'chile'], predicted=spain
question=['lisbon' 'portugal' 'skopje' 'macedonia'], predicted=serbia
question=['lisbon' 'portugal' 'sofia' 'bulgaria'], predicted=romania
question=['lisbon' 'portugal' 'suva' 'fiji'], predicted=nigeria
question=['lisbon' 'portugal' 'tashkent' 'uzbekistan'], predicted=russia
question=['ljubljana' 'slovenia' 'london' 'england'], predicted=ireland
question=['ljubljana' 'slovenia' 'luanda' 'angola'], predicted=slovakia
question=['ljubljana' 'slovenia' 'lusaka' 'zambia'], predicted=somalia
question=['ljubljana' 'slovenia' 'manama' 'bahrain'], predicted=iran
question=['ljubljana' 'slovenia' 'maputo' 'mozambique'], predicted=cabinda
question=['ljubljana' 'slovenia' 'monrovia' 'liberia'], predicted=switzerland
question=['ljubljana' 'slovenia' 'montevideo' 'uruguay'], predicted=croatia
question=['ljubljana' 'slovenia' 'muscat' 'oman'], predicted=morocco
question=['ljubljana' 'slovenia' 'nassau' 'bahamas'], predicted=netherlands
question=['ljubljana' 'slovenia' 'nicosia' 'cyprus'], predicted=croatia
question=['ljubljana' 'slovenia' 'nouakchott' 'mauritania'], predicted=croatia
question=['ljubljana' 'slovenia' 'nuuk' 'greenland'], predicted=croatia
question=['ljubljana' 'slovenia' 'oslo' 'norway'], predicted=croatia
question=['ljubljana' 'slovenia' 'podgorica' 'montenegro'], predicted=slovakia
question=['ljubljana' 'slovenia' 'roseau' 'dominica'], predicted=latvia
question=['ljubljana' 'slovenia' 'skopje' 'macedonia'], predicted=serbia
question=['ljubljana' 'slovenia' 'sofia' 'bulgaria'], predicted=croatia
question=['ljubljana' 'slovenia' 'tbilisi' 'georgia'], predicted=croatia
question=['london' 'england' 'luanda' 'angola'], predicted=portugal
question=['london' 'england' 'lusaka' 'zambia'], predicted=france
question=['london' 'england' 'managua' 'nicaragua'], predicted=pizarro
question=['london' 'england' 'manama' 'bahrain'], predicted=silla
question=['london' 'england' 'maputo' 'mozambique'], predicted=igreja
question=['london' 'england' 'minsk' 'belarus'], predicted=norway
question=['london' 'england' 'mogadishu' 'somalia'], predicted=longbowmen
question=['london' 'england' 'monrovia' 'liberia'], predicted=france
question=['london' 'england' 'montevideo' 'uruguay'], predicted=scotland
question=['london' 'england' 'muscat' 'oman'], predicted=crowned
question=['london' 'england' 'nairobi' 'kenya'], predicted=calvinists
question=['london' 'england' 'nassau' 'bahamas'], predicted=stadtholder
question=['london' 'england' 'nicosia' 'cyprus'], predicted=stadtholder
question=['london' 'england' 'nouakchott' 'mauritania'], predicted=stadtholder
question=['london' 'england' 'nuuk' 'greenland'], predicted=denmark
question=['london' 'england' 'ottawa' 'canada'], predicted=scotia
question=['london' 'england' 'podgorica' 'montenegro'], predicted=rump
question=['london' 'england' 'quito' 'ecuador'], predicted=navarrese
question=['london' 'england' 'rabat' 'morocco'], predicted=tangier
question=['london' 'england' 'riga' 'latvia'], predicted=sweden
question=['london' 'england' 'rome' 'italy'], predicted=roman
question=['london' 'england' 'roseau' 'dominica'], predicted=castilla
question=['london' 'england' 'santiago' 'chile'], predicted=spanish
question=['london' 'england' 'skopje' 'macedonia'], predicted=banishment
question=['london' 'england' 'sofia' 'bulgaria'], predicted=plovdiv
question=['london' 'england' 'suva' 'fiji'], predicted=conversions
question=['london' 'england' 'tallinn' 'estonia'], predicted=sweden
question=['london' 'england' 'tashkent' 'uzbekistan'], predicted=republics
question=['london' 'england' 'tbilisi' 'georgia'], predicted=france
question=['london' 'england' 'tegucigalpa' 'honduras'], predicted=cluniac
question=['luanda' 'angola' 'lusaka' 'zambia'], predicted=mozambique
question=['luanda' 'angola' 'madrid' 'spain'], predicted=argentina
question=['luanda' 'angola' 'managua' 'nicaragua'], predicted=bolivia
question=['luanda' 'angola' 'manama' 'bahrain'], predicted=chad
question=['luanda' 'angola' 'mogadishu' 'somalia'], predicted=eritrea
question=['luanda' 'angola' 'muscat' 'oman'], predicted=morocco
question=['luanda' 'angola' 'nassau' 'bahamas'], predicted=liberia
question=['luanda' 'angola' 'nicosia' 'cyprus'], predicted=afghanistan
question=['luanda' 'angola' 'nouakchott' 'mauritania'], predicted=mozambique
question=['luanda' 'angola' 'nuuk' 'greenland'], predicted=iceland
question=['luanda' 'angola' 'skopje' 'macedonia'], predicted=belarus
question=['luanda' 'angola' 'sofia' 'bulgaria'], predicted=croatia
question=['luanda' 'angola' 'suva' 'fiji'], predicted=afghanistan
question=['luanda' 'angola' 'tashkent' 'uzbekistan'], predicted=afghanistan
question=['luanda' 'angola' 'tbilisi' 'georgia'], predicted=azerbaijan
question=['luanda' 'angola' 'tegucigalpa' 'honduras'], predicted=mozambique
question=['luanda' 'angola' 'tehran' 'iran'], predicted=afghanistan
question=['lusaka' 'zambia' 'managua' 'nicaragua'], predicted=colombia
question=['lusaka' 'zambia' 'manama' 'bahrain'], predicted=kenya
question=['lusaka' 'zambia' 'maputo' 'mozambique'], predicted=swaziland
question=['lusaka' 'zambia' 'mogadishu' 'somalia'], predicted=zimbabwe
question=['lusaka' 'zambia' 'monrovia' 'liberia'], predicted=tanzania
question=['lusaka' 'zambia' 'montevideo' 'uruguay'], predicted=zimbabwe
question=['lusaka' 'zambia' 'muscat' 'oman'], predicted=armenia
question=['lusaka' 'zambia' 'nassau' 'bahamas'], predicted=saxony
question=['lusaka' 'zambia' 'nicosia' 'cyprus'], predicted=armenia
question=['lusaka' 'zambia' 'nouakchott' 'mauritania'], predicted=zimbabwe
question=['lusaka' 'zambia' 'oslo' 'norway'], predicted=swaziland
question=['lusaka' 'zambia' 'ottawa' 'canada'], predicted=ontario
question=['lusaka' 'zambia' 'paris' 'france'], predicted=zimbabwe
question=['lusaka' 'zambia' 'rabat' 'morocco'], predicted=botswana
question=['lusaka' 'zambia' 'rome' 'italy'], predicted=caesar
question=['lusaka' 'zambia' 'roseau' 'dominica'], predicted=zimbabwe
question=['lusaka' 'zambia' 'santiago' 'chile'], predicted=ecuador
question=['lusaka' 'zambia' 'sofia' 'bulgaria'], predicted=croatia
question=['lusaka' 'zambia' 'suva' 'fiji'], predicted=tanzania
question=['lusaka' 'zambia' 'tbilisi' 'georgia'], predicted=zimbabwe
question=['lusaka' 'zambia' 'tegucigalpa' 'honduras'], predicted=burundi
question=['madrid' 'spain' 'managua' 'nicaragua'], predicted=peru
question=['madrid' 'spain' 'manama' 'bahrain'], predicted=annexed
question=['madrid' 'spain' 'maputo' 'mozambique'], predicted=cunha
question=['madrid' 'spain' 'minsk' 'belarus'], predicted=ukraine
question=['madrid' 'spain' 'mogadishu' 'somalia'], predicted=france
question=['madrid' 'spain' 'monrovia' 'liberia'], predicted=france
question=['madrid' 'spain' 'muscat' 'oman'], predicted=persia
question=['madrid' 'spain' 'nairobi' 'kenya'], predicted=namibia
question=['madrid' 'spain' 'nassau' 'bahamas'], predicted=sweden
question=['madrid' 'spain' 'nicosia' 'cyprus'], predicted=armenia
question=['madrid' 'spain' 'nouakchott' 'mauritania'], predicted=portugal
question=['madrid' 'spain' 'nuuk' 'greenland'], predicted=denmark
question=['madrid' 'spain' 'podgorica' 'montenegro'], predicted=serbia
question=['madrid' 'spain' 'quito' 'ecuador'], predicted=bolivia
question=['madrid' 'spain' 'rabat' 'morocco'], predicted=france
question=['madrid' 'spain' 'riga' 'latvia'], predicted=sweden
question=['madrid' 'spain' 'roseau' 'dominica'], predicted=grenada
question=['madrid' 'spain' 'santiago' 'chile'], predicted=cuba
question=['madrid' 'spain' 'skopje' 'macedonia'], predicted=serbia
question=['madrid' 'spain' 'suva' 'fiji'], predicted=uzbekistan
question=['madrid' 'spain' 'tegucigalpa' 'honduras'], predicted=cunha
question=['madrid' 'spain' 'tehran' 'iran'], predicted=russia
question=['managua' 'nicaragua' 'maputo' 'mozambique'], predicted=swaziland
question=['managua' 'nicaragua' 'minsk' 'belarus'], predicted=norway
question=['managua' 'nicaragua' 'monrovia' 'liberia'], predicted=tanzania
question=['managua' 'nicaragua' 'montevideo' 'uruguay'], predicted=cuba
question=['managua' 'nicaragua' 'nairobi' 'kenya'], predicted=namibia
question=['managua' 'nicaragua' 'nassau' 'bahamas'], predicted=norway
question=['managua' 'nicaragua' 'nicosia' 'cyprus'], predicted=iceland
question=['managua' 'nicaragua' 'nouakchott' 'mauritania'], predicted=honduras
question=['managua' 'nicaragua' 'podgorica' 'montenegro'], predicted=romania
question=['managua' 'nicaragua' 'rome' 'italy'], predicted=greece
question=['managua' 'nicaragua' 'roseau' 'dominica'], predicted=grenada
question=['managua' 'nicaragua' 'santiago' 'chile'], predicted=cuba
question=['managua' 'nicaragua' 'skopje' 'macedonia'], predicted=serbia
question=['managua' 'nicaragua' 'sofia' 'bulgaria'], predicted=romania
question=['managua' 'nicaragua' 'tashkent' 'uzbekistan'], predicted=pakistan
question=['managua' 'nicaragua' 'tbilisi' 'georgia'], predicted=romania
question=['managua' 'nicaragua' 'tirana' 'albania'], predicted=romania
question=['manama' 'bahrain' 'maputo' 'mozambique'], predicted=qatar
question=['manama' 'bahrain' 'mogadishu' 'somalia'], predicted=libya
question=['manama' 'bahrain' 'monrovia' 'liberia'], predicted=algeria
question=['manama' 'bahrain' 'montevideo' 'uruguay'], predicted=belarus
question=['manama' 'bahrain' 'muscat' 'oman'], predicted=azerbaijan
question=['manama' 'bahrain' 'nouakchott' 'mauritania'], predicted=bangladesh
question=['manama' 'bahrain' 'oslo' 'norway'], predicted=accords
question=['manama' 'bahrain' 'rabat' 'morocco'], predicted=azerbaijan
question=['manama' 'bahrain' 'rome' 'italy'], predicted=greece
question=['manama' 'bahrain' 'roseau' 'dominica'], predicted=antigua
question=['manama' 'bahrain' 'skopje' 'macedonia'], predicted=belarus
question=['manama' 'bahrain' 'suva' 'fiji'], predicted=azerbaijan
question=['manama' 'bahrain' 'tashkent' 'uzbekistan'], predicted=azerbaijan
question=['manama' 'bahrain' 'tbilisi' 'georgia'], predicted=azerbaijan
question=['manama' 'bahrain' 'tegucigalpa' 'honduras'], predicted=guatemala
question=['manama' 'bahrain' 'tirana' 'albania'], predicted=greece
question=['manama' 'bahrain' 'tripoli' 'libya'], predicted=tunisia
question=['manila' 'philippines' 'maputo' 'mozambique'], predicted=nampula
question=['manila' 'philippines' 'mogadishu' 'somalia'], predicted=rwanda
question=['manila' 'philippines' 'montevideo' 'uruguay'], predicted=colombia
question=['manila' 'philippines' 'muscat' 'oman'], predicted=malaysia
question=['manila' 'philippines' 'nassau' 'bahamas'], predicted=lithuania
question=['manila' 'philippines' 'nicosia' 'cyprus'], predicted=pakistan
question=['manila' 'philippines' 'nouakchott' 'mauritania'], predicted=estonia
question=['manila' 'philippines' 'nuuk' 'greenland'], predicted=denmark
question=['manila' 'philippines' 'roseau' 'dominica'], predicted=grenada
question=['manila' 'philippines' 'santiago' 'chile'], predicted=puerto
question=['manila' 'philippines' 'tashkent' 'uzbekistan'], predicted=osh
question=['manila' 'philippines' 'tbilisi' 'georgia'], predicted=lithuania
question=['manila' 'philippines' 'tegucigalpa' 'honduras'], predicted=guatemala
question=['manila' 'philippines' 'tirana' 'albania'], predicted=greece
question=['manila' 'philippines' 'tunis' 'tunisia'], predicted=estonia
question=['maputo' 'mozambique' 'montevideo' 'uruguay'], predicted=grenada
question=['maputo' 'mozambique' 'moscow' 'russia'], predicted=belarus
question=['maputo' 'mozambique' 'muscat' 'oman'], predicted=morocco
question=['maputo' 'mozambique' 'nassau' 'bahamas'], predicted=mauritius
question=['maputo' 'mozambique' 'nicosia' 'cyprus'], predicted=afghanistan
question=['maputo' 'mozambique' 'nouakchott' 'mauritania'], predicted=morocco
question=['maputo' 'mozambique' 'roseau' 'dominica'], predicted=grenada
question=['maputo' 'mozambique' 'santiago' 'chile'], predicted=ecuador
question=['maputo' 'mozambique' 'tashkent' 'uzbekistan'], predicted=afghanistan
question=['maputo' 'mozambique' 'tbilisi' 'georgia'], predicted=mongolia
question=['maputo' 'mozambique' 'tegucigalpa' 'honduras'], predicted=guatemala
question=['maputo' 'mozambique' 'tirana' 'albania'], predicted=myanmar
question=['maputo' 'mozambique' 'tunis' 'tunisia'], predicted=morocco
question=['maputo' 'mozambique' 'vaduz' 'liechtenstein'], predicted=mali
question=['minsk' 'belarus' 'mogadishu' 'somalia'], predicted=bulgaria
question=['minsk' 'belarus' 'monrovia' 'liberia'], predicted=lithuania
question=['minsk' 'belarus' 'muscat' 'oman'], predicted=morocco
question=['minsk' 'belarus' 'nairobi' 'kenya'], predicted=chile
question=['minsk' 'belarus' 'nassau' 'bahamas'], predicted=lithuania
question=['minsk' 'belarus' 'nicosia' 'cyprus'], predicted=bulgaria
question=['minsk' 'belarus' 'nouakchott' 'mauritania'], predicted=lithuania
question=['minsk' 'belarus' 'nuuk' 'greenland'], predicted=denmark
question=['minsk' 'belarus' 'oslo' 'norway'], predicted=finland
question=['minsk' 'belarus' 'ottawa' 'canada'], predicted=bulgaria
question=['minsk' 'belarus' 'podgorica' 'montenegro'], predicted=croatia
question=['minsk' 'belarus' 'rome' 'italy'], predicted=greece
question=['minsk' 'belarus' 'roseau' 'dominica'], predicted=bulgaria
question=['minsk' 'belarus' 'suva' 'fiji'], predicted=bosnia
question=['minsk' 'belarus' 'tbilisi' 'georgia'], predicted=croatia
question=['minsk' 'belarus' 'tegucigalpa' 'honduras'], predicted=guatemala
question=['minsk' 'belarus' 'tripoli' 'libya'], predicted=bulgaria
question=['minsk' 'belarus' 'tunis' 'tunisia'], predicted=croatia
question=['minsk' 'belarus' 'vaduz' 'liechtenstein'], predicted=hungary
question=['minsk' 'belarus' 'valletta' 'malta'], predicted=croatia
question=['mogadishu' 'somalia' 'muscat' 'oman'], predicted=morocco
question=['mogadishu' 'somalia' 'nouakchott' 'mauritania'], predicted=pakistan
question=['mogadishu' 'somalia' 'oslo' 'norway'], predicted=plo
question=['mogadishu' 'somalia' 'podgorica' 'montenegro'], predicted=slovakia
question=['mogadishu' 'somalia' 'roseau' 'dominica'], predicted=coastline
question=['mogadishu' 'somalia' 'santiago' 'chile'], predicted=cuba
question=['mogadishu' 'somalia' 'skopje' 'macedonia'], predicted=serbia
question=['mogadishu' 'somalia' 'suva' 'fiji'], predicted=tanzania
question=['mogadishu' 'somalia' 'tbilisi' 'georgia'], predicted=yemen
question=['mogadishu' 'somalia' 'tegucigalpa' 'honduras'], predicted=costa
question=['mogadishu' 'somalia' 'tirana' 'albania'], predicted=homogenized
question=['mogadishu' 'somalia' 'tripoli' 'libya'], predicted=tunisia
question=['mogadishu' 'somalia' 'vaduz' 'liechtenstein'], predicted=turkey
question=['mogadishu' 'somalia' 'valletta' 'malta'], predicted=barbados
question=['monrovia' 'liberia' 'montevideo' 'uruguay'], predicted=bissau
question=['monrovia' 'liberia' 'moscow' 'russia'], predicted=lithuania
question=['monrovia' 'liberia' 'muscat' 'oman'], predicted=kuwait
question=['monrovia' 'liberia' 'nassau' 'bahamas'], predicted=mauritius
